CardID,Responded
C0104163325,T
C0104163515,F
C0104163692,F
C0104163929,F
C0104165043,F
C0104166287,F
C0104166305,F
C0104166464,F
C0104167261,F
C0104167448,F
C0104167594,F
C0104167949,F
C0104167971,F
C0104167998,F
C0104168198,F
C0104168368,F
C0104168742,F
C0104168817,F
C0104168977,F
C0104169143,F
C0104169245,F
C0104169316,F
C0104169482,F
C0104170112,F
C0104170592,F
C0104170613,F
C0104170818,F
C0104171156,F
C0104171187,F
C0104171378,F
C0104171434,F
C0104171783,F
C0104172338,F
C0104172886,F
C0104173108,F
C0104173220,F
C0104173419,F
C0104173504,F
C0104173577,F
C0104173977,F
C0104174103,F
C0104174265,F
C0104174355,F
C0104174509,F
C0104174563,F
C0104174656,F
C0104175014,F
C0104175356,F
C0104175851,T
C0104176125,F
C0104176163,T
C0104176315,F
C0104176730,F
C0104177243,F
C0104177349,F
C0104177584,F
C0104178056,F
C0104178187,F
C0104178329,T
C0104178527,F
C0104178874,F
C0104179056,F
C0104179381,F
C0104179439,T
C0104179698,T
C0104179781,F
C0104179818,F
C0104179986,F
C0104180088,F
C0104180341,F
C0104180553,F
C0104180901,F
C0104181134,F
C0104181448,F
C0104181472,F
C0104181531,F
C0104181757,F
C0104182073,F
C0104182212,F
C0104182216,F
C0104182247,F
C0104182263,F
C0104182355,F
C0104183317,F
C0104184583,F
C0104184720,F
C0104184831,F
C0104184969,F
C0104185119,F
C0104185499,F
C0104185633,F
C0104185665,F
C0104185722,F
C0104185913,F
C0104186838,F
C0104187715,F
C0104188466,F
C0104188545,F
C0104188697,F
C0104189190,F
C0104189227,F
C0104189408,F
C0104189461,F
C0104189653,F
C0104189946,F
C0104190458,F
C0104191183,T
C0104191316,F
C0104191424,F
C0104191792,T
C0104191881,F
C0104192103,T
C0104192257,F
C0104192476,F
C0104192884,F
C0104193058,T
C0104193112,F
C0104193390,F
C0104193559,F
C0104194109,F
C0104194598,F
C0104194780,F
C0104195058,F
C0104195285,F
C0104195384,F
C0104196592,F
C0104196740,F
C0104196835,T
C0104197004,F
C0104197186,F
C0104197439,F
C0104198200,T
C0104198329,F
C0104198406,F
C0104198536,F
C0104198628,F
C0104198959,F
C0104199082,F
C0104199176,T
C0104199497,F
C0104200730,F
C0104200736,F
C0104200849,F
C0104201060,F
C0104201363,F
C0104201374,T
C0104201603,F
C0104201938,F
C0104202175,F
C0104202570,F
C0104202614,F
C0104202988,F
C0104203160,F
C0104203343,F
C0104203361,F
C0104203512,T
C0104203891,F
C0104205764,F
C0104205907,F
C0104206260,F
C0104206304,F
C0104206513,F
C0104206543,F
C0104206628,F
C0104206677,F
C0104207319,F
C0104207376,F
C0104207596,F
C0104207644,F
C0104207920,F
C0104209018,F
C0104209098,F
C0104209165,F
C0104209218,F
C0104209587,F
C0104209772,F
C0104210183,F
C0104210681,T
C0104210770,T
C0104211268,F
C0104211383,F
C0104211522,F
C0104212188,T
C0104212320,F
C0104212928,F
C0104213222,F
C0104213228,F
C0104213349,F
C0104213494,F
C0104213733,F
C0104213878,F
C0104214128,F
C0104214199,F
C0104214482,F
C0104214707,F
C0104214736,F
C0104214800,F
C0104215093,F
C0104215402,F
C0104215408,F
C0104215517,F
C0104215574,F
C0104215940,F
C0104216040,F
C0104217065,F
C0104217340,T
C0104217358,F
C0104217470,F
C0104217743,F
C0104218164,F
C0104218341,T
C0104218697,F
C0104218929,F
C0104219158,F
C0104219340,F
C0104219408,F
C0104219498,F
C0104219549,F
C0104219708,F
C0104220216,F
C0104220318,F
C0104220647,F
C0104220960,F
C0104221089,F
C0104221916,F
C0104222463,F
C0104222523,F
C0104222625,F
C0104222770,F
C0104222898,F
C0104223044,F
C0104223485,F
C0104223586,F
C0104223903,F
C0104224000,F
C0104224088,F
C0104224164,F
C0104224481,F
C0104224688,F
C0104224866,F
C0104225250,F
C0104225513,F
C0104225841,F
C0104225936,F
C0104226156,F
C0104226216,F
C0104226255,F
C0104226513,F
C0104226715,F
C0104226949,F
C0104227153,F
C0104227351,F
C0104227465,F
C0104227856,F
C0104227932,F
C0104228360,F
C0104228436,F
C0104228541,F
C0104228643,F
C0104228920,F
C0104229067,F
C0104229274,F
C0104229534,F
C0104230099,F
C0104230115,F
C0104230166,F
C0104230237,F
C0104230470,F
C0104230859,F
C0104231216,F
C0104231384,F
C0104231566,F
C0104231677,F
C0104231993,F
C0104232322,F
C0104232373,F
C0104232423,F
C0104233113,F
C0104233135,F
C0104233492,F
C0104233680,F
C0104233732,F
C0104233826,T
C0104234027,T
C0104234402,F
C0104234830,T
C0104234858,T
C0104235743,F
C0104235958,F
C0104236503,F
C0104236549,F
C0104236972,F
C0104237193,F
C0104237253,T
C0104237349,F
C0104237538,F
C0104237932,T
C0104238166,T
C0104238307,F
C0104238545,F
C0104238648,F
C0104238777,F
C0104239887,F
C0104240054,F
C0104240105,F
C0104240190,F
C0104240319,F
C0104240374,F
C0104240406,F
C0104240845,F
C0104240928,F
C0104240995,F
C0104241255,F
C0104241520,F
C0104241834,T
C0104242532,F
C0104243074,F
C0104244242,F
C0104244635,F
C0104244762,F
C0104244897,F
C0104244973,F
C0104245121,F
C0104246638,F
C0104247264,F
C0104247487,F
C0104247551,F
C0104247783,F
C0104247969,F
C0104248249,F
C0104248645,F
C0104248926,F
C0104248973,F
C0104249089,F
C0104249498,F
C0104249518,F
C0104249861,F
C0104250440,F
C0104250455,F
C0104250833,F
C0104250880,F
C0104251107,F
C0104251313,F
C0104251884,F
C0104252385,F
C0104252406,F
C0104252685,F
C0104253832,F
C0104253843,F
C0104254485,F
C0104254576,F
C0104254839,T
C0104254884,F
C0104254944,F
C0104255061,F
C0104255138,F
C0104255199,F
C0104256046,F
C0104256184,F
C0104257244,F
C0104257495,F
C0104257561,T
C0104257636,F
C0104257776,F
C0104257937,F
C0104258402,F
C0104258791,F
C0104259074,F
C0104259180,F
C0104259235,F
C0104259299,F
C0104259374,F
C0104260015,F
C0104260116,F
C0104260372,F
C0104260485,F
C0104260522,F
C0104260776,F
C0104260901,F
C0104261298,F
C0104261500,F
C0104261612,F
C0104261764,F
C0104262008,F
C0104262082,F
C0104262126,F
C0104262209,F
C0104262348,F
C0104262673,F
C0104262718,F
C0104263092,F
C0104264451,F
C0104264695,F
C0104264769,F
C0104265282,F
C0104265590,F
C0104265739,T
C0104265920,F
C0104266333,F
C0104266845,F
C0104266931,F
C0104267394,F
C0104267777,F
C0104267779,F
C0104268241,F
C0104268479,F
C0104268533,T
C0104268984,F
C0104269004,F
C0104269119,F
C0104269182,F
C0104269361,F
C0104269756,F
C0104269772,T
C0104270130,F
C0104270195,F
C0104270287,F
C0104270997,F
C0104271239,F
C0104271508,F
C0104271871,F
C0104271980,F
C0104272138,F
C0104273051,F
C0104273266,F
C0104273425,F
C0104274123,F
C0104274264,F
C0104274356,F
C0104274595,F
C0104274651,F
C0104274883,F
C0104275089,F
C0104275093,F
C0104275258,F
C0104275336,F
C0104275426,T
C0104275625,F
C0104275680,F
C0104275762,F
C0104275823,F
C0104276458,F
C0104276684,F
C0104277030,F
C0104277104,T
C0104277349,T
C0104277361,F
C0104277397,F
C0104277593,T
C0104277790,F
C0104277960,T
C0104278216,F
C0104278411,F
C0104278827,F
C0104278900,F
C0104279018,T
C0104279079,F
C0104279204,T
C0104279313,F
C0104279564,F
C0104279575,F
C0104280486,T
C0104280662,F
C0104281084,F
C0104281149,F
C0104281293,F
C0104281448,T
C0104281617,F
C0104282050,F
C0104282320,F
C0104282845,F
C0104282972,F
C0104283315,F
C0104284588,F
C0104284677,F
C0104285334,F
C0104285421,F
C0104285746,F
C0104286009,F
C0104286028,F
C0104286452,F
C0104286543,F
C0104286732,F
C0104286825,F
C0104287170,F
C0104287505,F
C0104287805,F
C0104288383,F
C0104288552,F
C0104288565,F
C0104288681,F
C0104289138,F
C0104289568,F
C0104290255,F
C0104290385,F
C0104290454,F
C0104290719,F
C0104290977,F
C0104290981,F
C0104291094,F
C0104291239,F
C0104291383,F
C0104291483,F
C0104291640,F
C0104292226,F
C0104292252,F
C0104292445,F
C0104292609,F
C0104292802,F
C0104292973,F
C0104293024,F
C0104293263,F
C0104293297,F
C0104293437,F
C0104293932,F
C0104294038,F
C0104294613,F
C0104295273,F
C0104295353,F
C0104295518,F
C0104295646,F
C0104295788,F
C0104295810,F
C0104296211,F
C0104296277,F
C0104296359,F
C0104296435,F
C0104296598,F
C0104296725,T
C0104296978,F
C0104297402,F
C0104297473,F
C0104298150,F
C0104298514,T
C0104298896,F
C0104299115,F
C0104299294,T
C0104299766,F
C0104299852,F
C0104300372,T
C0104300686,F
C0104301045,F
C0104301084,T
C0104301297,F
C0104301461,F
C0104301537,T
C0104301715,F
C0104301780,T
C0104302016,F
C0104302167,F
C0104302344,F
C0104302637,F
C0104302785,F
C0104304165,F
C0104304352,T
C0104304494,F
C0104304674,F
C0104304849,F
C0104305374,F
C0104305438,F
C0104305549,F
C0104305635,F
C0104305763,F
C0104306169,F
C0104306613,F
C0104307628,F
C0104307796,F
C0104307816,F
C0104307826,F
C0104307846,F
C0104308087,F
C0104308922,F
C0104309734,F
C0104310100,F
C0104310249,T
C0104310264,F
C0104310461,F
C0104310849,F
C0104311501,F
C0104311511,F
C0104311874,F
C0104311941,F
C0104312926,F
C0104313141,F
C0104313354,F
C0104313517,F
C0104313610,F
C0104313673,F
C0104313925,T
C0104314129,F
C0104314287,F
C0104314348,F
C0104314364,F
C0104314366,F
C0104314699,F
C0104314981,F
C0104315674,F
C0104315913,T
C0104316023,F
C0104316375,F
C0104316409,F
C0104316531,T
C0104317177,F
C0104317286,F
C0104317341,F
C0104317509,F
C0104317537,F
C0104317599,F
C0104317701,F
C0104318822,F
C0104319029,F
C0104319047,F
C0104319396,F
C0104320139,F
C0104320181,F
C0104320468,F
C0104320535,F
C0104320739,F
C0104320950,F
C0104321075,F
C0104321126,F
C0104321194,F
C0104321388,F
C0104321501,F
C0104321745,F
C0104322044,F
C0104322319,T
C0104322443,F
C0104322646,F
C0104323082,F
C0104323485,F
C0104323523,F
C0104323649,F
C0104323846,F
C0104324188,F
C0104324685,F
C0104324813,F
C0104324845,F
C0104325211,F
C0104325373,F
C0104325471,F
C0104325735,F
C0104325802,F
C0104325819,F
C0104326210,F
C0104326295,F
C0104326332,F
C0104326822,F
C0104327185,F
C0104327537,F
C0104327775,F
C0104327934,F
C0104328042,F
C0104328178,F
C0104328313,F
C0104328431,F
C0104329049,F
C0104329487,F
C0104329579,F
C0104330067,F
C0104330141,F
C0104330220,F
C0104330454,F
C0104330511,F
C0104330876,F
C0104331522,F
C0104331576,F
C0104331579,F
C0104331726,F
C0104331935,F
C0104332716,F
C0104332852,F
C0104333160,T
C0104334374,F
C0104334512,F
C0104335112,F
C0104335206,F
C0104335245,F
C0104335343,F
C0104335470,F
C0104335539,F
C0104336214,F
C0104336348,F
C0104336431,F
C0104336444,F
C0104336514,F
C0104336710,F
C0104337571,F
C0104338315,F
C0104338846,F
C0104339152,F
C0104339187,F
C0104339399,F
C0104339822,F
C0104340465,F
C0104340648,F
C0104341242,F
C0104341502,F
C0104341736,F
C0104341827,T
C0104341849,F
C0104341910,F
C0104342038,F
C0104342299,F
C0104342692,F
C0104342832,F
C0104342843,F
C0104343931,F
C0104343970,F
C0104344190,F
C0104344467,F
C0104344499,F
C0104344903,F
C0104345011,F
C0104345095,F
C0104345234,F
C0104345446,F
C0104346154,F
C0104346314,F
C0104346718,F
C0104347327,F
C0104347962,F
C0104348019,F
C0104348051,F
C0104348283,F
C0104348640,F
C0104349065,T
C0104349338,F
C0104349529,F
C0104349762,F
C0104349999,F
C0104350140,F
C0104350202,F
C0104350248,F
C0104350334,T
C0104350704,F
C0104350816,F
C0104351241,F
C0104351289,F
C0104351882,F
C0104351989,F
C0104352250,F
C0104352441,F
C0104352484,F
C0104352564,F
C0104352806,F
C0104352895,F
C0104352940,T
C0104353270,T
C0104353340,F
C0104353344,F
C0104353412,F
C0104353463,F
C0104353500,F
C0104353711,F
C0104353787,F
C0104354295,F
C0104354354,F
C0104354509,F
C0104354699,F
C0104355058,F
C0104355197,F
C0104355329,F
C0104355465,F
C0104355642,F
C0104355684,F
C0104356008,F
C0104356194,T
C0104356781,F
C0104357029,F
C0104357104,T
C0104357228,F
C0104357355,F
C0104357832,T
C0104357966,F
C0104358677,T
C0104358797,F
C0104358934,F
C0104359085,F
C0104359390,T
C0104359541,F
C0104360023,F
C0104360073,F
C0104360132,F
C0104360577,F
C0104360849,F
C0104361614,F
C0104361966,F
C0104362434,F
C0104362549,F
C0104362620,T
C0104362899,F
C0104363056,T
C0104363764,F
C0104364488,F
C0104364566,F
C0104365128,F
C0104365368,F
C0104365374,F
C0104365451,F
C0104365660,F
C0104366020,F
C0104366258,F
C0104366655,F
C0104366667,T
C0104366795,F
C0104366826,F
C0104366974,F
C0104367348,F
C0104367680,F
C0104368156,F
C0104368549,F
C0104368622,F
C0104368704,F
C0104368889,F
C0104369033,F
C0104369034,F
C0104369204,F
C0104369672,F
C0104369863,F
C0104369919,F
C0104370049,F
C0104370137,F
C0104370330,T
C0104371370,F
C0104371544,F
C0104371668,F
C0104371798,F
C0104371961,F
C0104372136,F
C0104372330,F
C0104372401,F
C0104372565,F
C0104373427,F
C0104373725,F
C0104373855,F
C0104374088,T
C0104374340,F
C0104374686,F
C0104375383,F
C0104375742,F
C0104375759,F
C0104376122,F
C0104376172,F
C0104376500,F
C0104376700,F
C0104376972,T
C0104377076,F
C0104377222,F
C0104377626,F
C0104377628,F
C0104377893,F
C0104378455,F
C0104378719,F
C0104379369,F
C0104379404,F
C0104379440,F
C0104379740,F
C0104379854,F
C0104379890,F
C0104379905,F
C0104380163,F
C0104380429,F
C0104380700,F
C0104380714,F
C0104380749,F
C0104381354,F
C0104381394,T
C0104381620,F
C0104381713,F
C0104381974,F
C0104382076,F
C0104382195,F
C0104383367,F
C0104383825,F
C0104384014,F
C0104384073,F
C0104384429,F
C0104384569,F
C0104384734,F
C0104384874,F
C0104384970,F
C0104385126,F
C0104385200,F
C0104385322,F
C0104385382,F
C0104385658,F
C0104385915,F
C0104385979,F
C0104386439,F
C0104387371,F
C0104387867,F
C0104388093,F
C0104388217,F
C0104388431,F
C0104388509,F
C0104388737,F
C0104389059,F
C0104389118,F
C0104389449,F
C0104389921,F
C0104389926,F
C0104390161,F
C0104390212,F
C0104390416,F
C0104390549,F
C0104390593,F
C0104390665,F
C0104390746,F
C0104391542,F
C0104391855,F
C0104391982,F
C0104392300,F
C0104392593,F
C0104392735,F
C0104392973,F
C0104393280,F
C0104393358,F
C0104393420,F
C0104393711,F
C0104394282,T
C0104394420,F
C0104394623,F
C0104394864,F
C0104395306,F
C0104395347,F
C0104395369,F
C0104395465,F
C0104395523,F
C0104395938,F
C0104395981,F
C0104396274,F
C0104396277,F
C0104396365,F
C0104396479,T
C0104396511,F
C0104396654,F
C0104397136,F
C0104397842,F
C0104397871,F
C0104398286,F
C0104398444,F
C0104399323,F
C0104399392,F
C0104399421,F
C0104399529,F
C0104399624,F
C0104400134,F
C0104400222,F
C0104400375,F
C0104400496,F
C0104400526,F
C0104400654,F
C0104401762,F
C0104401814,F
C0104402557,F
C0104402648,F
C0104402707,F
C0104403241,F
C0104403548,F
C0104403768,F
C0104404024,F
C0104404197,F
C0104404463,F
C0104405115,F
C0104405509,F
C0104405815,F
C0104405827,F
C0104405950,F
C0104406020,F
C0104406315,F
C0104406396,F
C0104406425,F
C0104407302,F
C0104407365,F
C0104408144,F
C0104408537,F
C0104408642,F
C0104408832,F
C0104409014,F
C0104409070,F
C0104409125,F
C0104409201,F
C0104409293,F
C0104409386,F
C0104409391,F
C0104409450,F
C0104409538,F
C0104409933,F
C0104410614,F
C0104410907,F
C0104411124,F
C0104411273,F
C0104411330,F
C0104411461,F
C0104411569,F
C0104411632,F
C0104412373,F
C0104412545,T
C0104412768,F
C0104412953,F
C0104413044,F
C0104413723,F
C0104413894,F
C0104414061,F
C0104414201,F
C0104414426,F
C0104414625,F
C0104414869,F
C0104414911,F
C0104415082,F
C0104415516,F
C0104415653,F
C0104415973,F
C0104415995,F
C0104416004,F
C0104416042,F
C0104416169,F
C0104416214,F
C0104416495,F
C0104416597,F
C0104416642,F
C0104416810,F
C0104416900,F
C0104417010,F
C0104417110,F
C0104417197,T
C0104417469,T
C0104418285,F
C0104418549,F
C0104418771,F
C0104419270,F
C0104420055,F
C0104420116,F
C0104420334,F
C0104420386,T
C0104420395,T
C0104420485,F
C0104420681,F
C0104420721,F
C0104421943,F
C0104422534,F
C0104422562,F
C0104422956,F
C0104423086,T
C0104423211,F
C0104423345,F
C0104423476,F
C0104423713,F
C0104424010,F
C0104424052,F
C0104424347,F
C0104424567,F
C0104424906,F
C0104425191,T
C0104426197,T
C0104426404,F
C0104426634,F
C0104427133,F
C0104427459,F
C0104427569,F
C0104427890,F
C0104427967,F
C0104428072,F
C0104428304,F
C0104428900,F
C0104428979,F
C0104429141,F
C0104429802,F
C0104429823,F
C0104430801,F
C0104431373,T
C0104431557,F
C0104431733,F
C0104431789,F
C0104431847,F
C0104431860,F
C0104431939,F
C0104431999,F
C0104432052,T
C0104432116,T
C0104432276,F
C0104432430,F
C0104432518,F
C0104432546,F
C0104432662,F
C0104432772,F
C0104432924,F
C0104432987,F
C0104433144,F
C0104433344,F
C0104433441,F
C0104433669,F
C0104433753,T
C0104433766,F
C0104434521,F
C0104434632,F
C0104434766,F
C0104434913,F
C0104434935,T
C0104435042,F
C0104435068,F
C0104435150,F
C0104435252,F
C0104435336,T
C0104435420,F
C0104435633,F
C0104435976,F
C0104436138,F
C0104436378,F
C0104437054,F
C0104437148,F
C0104437327,F
C0104437613,F
C0104437725,F
C0104437752,F
C0104437882,F
C0104437993,F
C0104438144,F
C0104438313,F
C0104438843,F
C0104438937,F
C0104438956,F
C0104439201,F
C0104439435,F
C0104439475,F
C0104439707,F
C0104439859,F
C0104439895,F
C0104440392,F
C0104440464,F
C0104440560,F
C0104440808,F
C0104441125,F
C0104441442,F
C0104441767,F
C0104441914,F
C0104442582,F
C0104442682,F
C0104442831,F
C0104443027,F
C0104443576,F
C0104443929,F
C0104444049,F
C0104444344,F
C0104444475,F
C0104444477,F
C0104444583,F
C0104444822,F
C0104445289,F
C0104445301,F
C0104445507,F
C0104445865,F
C0104445870,F
C0104446104,F
C0104446192,F
C0104446281,F
C0104446450,F
C0104446558,F
C0104446775,F
C0104446950,F
C0104447019,F
C0104447180,F
C0104447267,F
C0104447540,T
C0104447612,F
C0104447710,F
C0104447920,F
C0104448109,F
C0104448403,T
C0104448765,F
C0104449430,F
C0104449582,F
C0104449587,F
C0104449667,F
C0104449940,F
C0104449957,F
C0104450506,F
C0104450589,F
C0104450694,F
C0104450906,F
C0104451369,F
C0104451502,F
C0104451994,F
C0104452016,T
C0104452050,F
C0104452510,F
C0104453084,F
C0104453919,F
C0104454025,F
C0104454148,F
C0104454404,F
C0104454526,F
C0104454620,F
C0104454901,F
C0104455579,T
C0104455808,T
C0104455854,F
C0104456073,F
C0104456406,F
C0104456601,F
C0104456623,F
C0104456757,F
C0104456811,F
C0104457645,F
C0104457711,F
C0104459263,F
C0104459324,F
C0104459743,F
C0104459793,F
C0104459944,F
C0104460118,F
C0104460249,F
C0104460356,F
C0104460484,F
C0104460552,F
C0104460753,F
C0104461038,F
C0104461127,F
C0104461313,F
C0104461615,F
C0104461820,F
C0104461975,F
C0104462620,F
C0104462632,F
C0104462944,F
C0104463078,F
C0104463232,F
C0104463493,T
C0104463579,F
C0104463980,F
C0104464153,F
C0104464940,F
C0104464955,F
C0104465333,F
C0104465391,F
C0104465720,F
C0104466468,F
C0104466551,F
C0104466587,F
C0104467973,F
C0104468136,F
C0104468249,F
C0104468298,F
C0104468464,F
C0104468581,F
C0104468699,F
C0104469133,F
C0104469210,F
C0104469350,F
C0104469500,F
C0104469549,F
C0104469937,F
C0104470095,F
C0104470693,T
C0104470811,F
C0104470984,T
C0104471524,F
C0104472068,F
C0104472189,F
C0104472471,F
C0104472556,F
C0104472845,F
C0104473107,F
C0104473181,F
C0104473468,F
C0104473580,F
C0104473717,F
C0104473736,F
C0104473999,F
C0104474140,F
C0104474814,F
C0104474995,F
C0104475253,F
C0104475412,F
C0104475603,F
C0104475702,F
C0104475827,F
C0104475841,F
C0104475898,T
C0104476315,F
C0104476550,F
C0104476686,F
C0104476789,F
C0104476862,F
C0104476953,T
C0104477107,F
C0104477410,F
C0104477417,F
C0104477496,F
C0104477629,F
C0104477672,F
C0104477706,F
C0104478043,F
C0104478265,F
C0104478319,F
C0104478401,F
C0104479429,F
C0104479498,F
C0104479580,F
C0104479653,F
C0104479747,F
C0104479926,F
C0104479958,F
C0104480490,F
C0104480610,F
C0104480996,F
C0104481347,F
C0104481448,F
C0104481843,F
C0104482407,T
C0104482559,F
C0104482875,F
C0104483060,F
C0104483528,F
C0104483652,F
C0104484133,F
C0104484239,F
C0104484319,F
C0104484645,F
C0104485067,F
C0104485509,F
C0104485558,F
C0104486024,F
C0104486187,F
C0104486747,F
C0104487132,F
C0104487411,F
C0104487445,F
C0104487488,T
C0104487617,F
C0104488379,F
C0104488456,F
C0104488500,F
C0104488534,F
C0104488578,F
C0104489169,F
C0104489444,F
C0104489807,F
C0104489819,F
C0104489919,F
C0104490543,F
C0104490712,F
C0104490987,F
C0104491249,F
C0104491339,F
C0104491761,F
C0104492102,F
C0104492220,F
C0104492441,F
C0104492461,F
C0104493525,F
C0104493593,F
C0104493900,F
C0104493924,F
C0104493980,F
C0104494352,F
C0104494483,F
C0104494680,F
C0104495117,F
C0104495150,F
C0104495218,F
C0104496121,F
C0104496187,F
C0104496384,F
C0104496398,F
C0104496436,F
C0104496636,F
C0104496927,F
C0104497007,F
C0104497184,F
C0104497273,F
C0104497276,F
C0104497491,F
C0104497868,F
C0104498245,F
C0104498590,F
C0104498840,F
C0104498876,F
C0104499176,F
C0104499275,F
C0104499313,F
C0104499397,F
C0104499676,F
C0104499752,T
C0104500446,T
C0104500605,F
C0104500920,F
C0104500953,F
C0104500986,F
C0104501223,F
C0104501302,F
C0104502064,T
C0104502573,T
C0104502624,F
C0104502739,F
C0104503114,F
C0104503175,F
C0104503434,F
C0104503738,F
C0104503985,T
C0104504077,F
C0104504179,F
C0104504537,F
C0104504590,F
C0104504679,F
C0104505114,F
C0104505240,F
C0104506014,F
C0104506223,F
C0104506303,F
C0104506403,F
C0104506424,F
C0104506913,T
C0104507146,F
C0104507756,F
C0104507869,F
C0104507992,F
C0104508079,F
C0104508160,F
C0104508473,F
C0104508608,F
C0104508722,F
C0104509192,F
C0104509215,F
C0104509216,F
C0104509257,F
C0104509373,F
C0104509522,T
C0104509985,F
C0104510124,T
C0104510154,F
C0104510584,T
C0104510636,F
C0104510828,F
C0104510876,T
C0104511037,F
C0104511099,F
C0104511468,F
C0104512050,F
C0104512265,F
C0104512306,F
C0104512854,F
C0104512879,F
C0104513186,F
C0104513316,F
C0104513547,F
C0104513725,F
C0104513807,F
C0104514088,F
C0104514240,F
C0104514454,F
C0104514730,F
C0104514877,T
C0104515077,F
C0104515655,F
C0104515711,F
C0104516121,F
C0104516125,F
C0104516975,F
C0104517057,F
C0104517215,F
C0104517311,F
C0104517592,F
C0104517865,F
C0104517964,F
